,index,city_name,lon,lat,date,temperature,feels_like,wind,city,name,url,score,description,gps
685,698,"Collioure, Céret, Pyrénées-Orientales, Occitanie, France métropolitaine, 66190, France",48.6359541,3.0831554,2023-02-13 06:00:00,25.57,26.14,7.99,collioure,La Frégate,https://www.booking.com/hotel/fr/la-fra-c-gate-collioure.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=31d7593878e90152&srepoch=1671626482&from_beach_sr=1&from=searchresults#hotelTmpl,8.2,"Featuring a restaurant, a bar and a shared lounge, La Frégate is located in Collioure and is 200 metres from Boramar Beach. ","42.52638625,3.08325659"
686,699,"Collioure, Céret, Pyrénées-Orientales, Occitanie, France métropolitaine, 66190, France",48.6359541,3.0831554,2023-02-13 06:00:00,25.57,26.14,7.99,collioure,Les Roches Brunes,https://www.booking.com/hotel/fr/les-roches-brunes-collioure.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=31d7593878e90152&srepoch=1671626482&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.1,"Located in Collioure, 70 metres from Balette Beach, Les Roches Brunes provides accommodation with a restaurant, free private parking, a bar and a garden. ","42.52534777,3.09032446"
687,700,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Brit Hotel Bosquet Carcassonne Cité,https://www.booking.com/hotel/fr/brit-bosquet-carcassonne.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.9,"Brit Hôtel Bosquet Carcassonne is 1.5 km from the medieval city of Carcassonne, a UNESCO World Heritage site. Free WiFi is provided. ","43.20630780,2.38369122"
688,701,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Zenitude Hôtel-Résidences Carcassonne,https://www.booking.com/hotel/fr/appart-city-cap-affaires-carcassonne.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.6,Zenitude Hôtel-Résidences Carcassonne is 4 km from the centre of the walled city. It features apartments and studios with kitchenettes and an outdoor swimming pool. Free WiFi is available throughout. ,"43.22829222,2.36018702"
689,702,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,La Rapière,https://www.booking.com/hotel/fr/la-rapia-re.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,8.4,"Set just outside the medieval walls, this bed and breakfast is just 150 metres from the medieval city of Carcassonne and a 15-minute walk from the city centre. ","43.20823740,2.36704409"
690,703,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Drissia&Othman Bella Noche,https://www.booking.com/hotel/fr/drissia-amp-othman-bella-noche.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.4,"Set in Carcassonne, 19 km from Lastours Castle, Drissia&Othman Bella Noche offers accommodation with barbecue facilities, free WiFi and a concierge service. ","43.20653198,2.36104278"
691,704,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Appartement Lila,https://www.booking.com/hotel/fr/appartement-lila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,9.1,Managed by a private host,"43.21197800,2.34880300"
692,705,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Maison Bacou N1,https://www.booking.com/hotel/fr/maison-bacou.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,8.9,"Maison Bacou N1, a property with a shared lounge, is situated in Carcassonne, 18 km from Lastours Castle, 1.1 km from Memorial House (Maison des Memoires), as well as 1.1 km from Carcassonne...","43.20902818,2.36290408"
693,706,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,La terrasse de La Tour Pinte.,https://www.booking.com/hotel/fr/la-terrasse-de-la-tour-pinte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,9.7,"Set in Carcassonne, within 18 km of Lastours Castle and 50 km of Termes Chateau, La terrasse de La Tour Pinte. Offers accommodation with free WiFi, air conditioning, a garden and a terrace. ","43.20734911,2.36159539"
694,707,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Hôtel Montmorency & Spa,https://www.booking.com/hotel/fr/montmorency.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,8.3,"Hotel Montmorency is located 30 metres from the entrance to the medieval city of Carcassonne. It offers free WiFi access, an outdoor pool and a hot tub. ","43.20706635,2.36708701"
695,708,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Hotel Pont Levis - Franck Putelat,https://www.booking.com/hotel/fr/pont-levis.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.9,"Just 50 metres from the main entrance of the medieval city of Carcassonne, this modern hotel features a view of the city's ramparts and the surrounding countryside. ","43.20568805,2.36702532"
696,709,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Domaine Fontgrande Gîte,https://www.booking.com/hotel/fr/fontgrande.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,9.5,Managed by a private host,"43.20405426,2.36475760"
697,710,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,La Folie des Remparts,https://www.booking.com/hotel/fr/la-folie-des-remparts.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,9.3,Managed by a private host,"43.20639110,2.36155360"
698,711,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Hotel de la Cité & Spa MGallery,https://www.booking.com/hotel/fr/hotel-de-la-cite.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,8.9,"Set in Carcassonne's circular walls, Hotel de la Cite Carcassonne - MGallery Collection is set in a Medieval-style chateau. ","43.20562700,2.36269600"
699,712,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Hôtel l'Aragon,https://www.booking.com/hotel/fr/l-aragon.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,8.4,"Situated just 50 metres from the historic centre of Carcassone in the Aude region, Hôtel l'Aragon features free WiFi throughout the property. ","43.20779948,2.36734718"
700,713,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Le Jardin de La Tour Pinte,https://www.booking.com/hotel/fr/le-jardin-de-la-tour-pinte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,9.6,"Located in Carcassonne, 18 km from Lastours Castle and 50 km from Termes Chateau, Le Jardin de La Tour Pinte provides accommodation with free WiFi, air conditioning, a garden and a terrace. ","43.20764680,2.36174600"
701,714,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Canal Cottage,https://www.booking.com/hotel/fr/canal-cottage.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,6.2,Managed by a private host,"43.22089331,2.35577035"
702,715,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Villa des Cathares,https://www.booking.com/hotel/fr/ville-des-cathares.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,9.1,Managed by a private host,"43.19580470,2.39636720"
703,716,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,"Demeure Saint Louis, cité 10mn à pieds, piscine chauffée, Clim AC, Parking privé",https://www.booking.com/hotel/fr/demeure-saint-louis.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.0,This charming 18th-century guest house is an ideal base for visiting the medieval city of Carcassonne. It offers individually-decorated rooms and a floral garden with a pond and a shaded terrace. ,"43.21027641,2.36221880"
704,717,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,ibis Carcassonne Centre - La Cité,https://www.booking.com/hotel/fr/ibis-carcassonne-centre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,7.2,ibis Carcassonne Centre is ideally located 1 km from Carcassonne's Train Station and only 800 metres from the medieval heart of the city. ,"43.21157055,2.35732913"
705,718,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Best Western Plus Le Donjon - Cœur de La Cité Médiévale,https://www.booking.com/hotel/fr/bestwesternledonjon.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,8.3,"Located in the heart of the medieval city of Carcassonne, Best Western Plus Le Donjon - Cœur de La Cité Médiévale is surrounded by the city’s ancient ramparts. The hotel features a restaurant and bar....","43.20646420,2.36363366"
706,719,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,La Maison de La Tour Pinte,https://www.booking.com/hotel/fr/la-maison-de-la-tour-pinte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,10,Managed by a private host,"43.20580418,2.36099881"
707,720,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Mercure Carcassonne La Cité,https://www.booking.com/hotel/fr/carcassonne-porte-de-la-cite.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.1,"Set just a 4-minute walk from the medieval district of Carcassonne, Mercure Carcassonne La Cité offers an outdoor swimming pool in summer and views of the city walls. Free WiFi is provided. ","43.20716410,2.36981213"
708,721,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Chambres d'hotes - Le Magnolia,https://www.booking.com/hotel/fr/b-amp-b-le-magnolia-carcassonne.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,9.6,Managed by a private host,"43.21554800,2.35556800"
709,722,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,Entre Bastide et Cité,https://www.booking.com/hotel/fr/entre-bastide-et-cita-c.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,9.1,Managed by a private host,"43.20816115,2.35398442"
710,723,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,"Vue Unique sur la Cité Médiévale, Maison du P'tit Troubadours, Climatisation, 6pers",https://www.booking.com/hotel/fr/p-39-tit-troubadours-carcassonne1.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.0,Managed by a private host,"43.20842900,2.36058900"
711,724,"Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France",48.6359541,2.3491069,2023-02-13 06:00:00,25.45,26.04,7.68,carcassonne,SOWELL HOTELS Les Chevaliers,https://www.booking.com/hotel/fr/soleil-vacances-les-chevaliers.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=9c1c5938e1240417&srepoch=1671626481&from=searchresults#hotelTmpl,8.2,"Set a 2-minute walk from the Aude river and featuring views of the Pont Vieux bridge, SOWELL HOTELS Les Chevaliers offers accommodation with free WiFi in Carcassonne. ","43.21103244,2.35819995"
712,725,"Ariège, Occitanie, France métropolitaine, France",48.6359541,1.4065544156065486,2023-02-13 06:00:00,25.53,26.15,5.74,ariege,"The Originals Access, Hôtel Foix (P'tit Dej-Hotel)",https://www.booking.com/hotel/fr/campanilefoix.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=e9d65938d774020b&srepoch=1671626481&from=searchresults#hotelTmpl,7.9,"Set beside the Pyrenees Ariégeoises Regional Park, this. The Originals Access, Hôtel Foix has a 24-hour automatic-reception and you can visit Toulouse, 75 km away. ","42.99211190,1.61583245"
713,726,"Ariège, Occitanie, France métropolitaine, France",48.6359541,1.4065544156065486,2023-02-13 06:00:00,25.53,26.15,5.74,ariege,Résidence des 3 Césars,https://www.booking.com/hotel/fr/ra-c-sidence-des-3-ca-c-sars.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=e9d65938d774020b&srepoch=1671626481&from=searchresults#hotelTmpl,8.3,"Located 12 km from Guzet ski resort, Résidence des 3 Césars sits in a well-kept garden and offers an indoor swimming pool, self-catering apartments, ski storage facilities and free Wi-Fi in public...","42.79060996,1.33446872"
